Geneid,Chr,Start,End,Strand,Length,raw_count_1,raw_count_2,raw_count,FPKM
FBgn0180657,scaffold_16;scaffold_16;scaffold_16;scaffold_16,1352119;1353407;1355264;1357083,1352848;1355207;1356979;1357542,-;-;-;-,4707,390,379,384.5,4.174918473
Spn88Ea,scaffold_0;scaffold_0,10921532;10922579,10922518;10922875,+;+,1284,8586,8379,8482.5,337.6406268
CG6752,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,10930143;10930365;10930746;10930948;10931752;10932093;10932481;10932938;10933103;10933814;10934485,10930306;10930611;10930891;10931688;10932034;10932408;10932857;10933051;10933753;10934420;10934804,+;+;+;+;+;+;+;+;+;+;+,3966,211,205,208,2.680442395
Mf,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,10947049;10947682;10949684;10949824;10951695;10953243;10954713,10947139;10947891;10949753;10949933;10952066;10953473;10954732,+;+;+;+;+;+;+,1104,7892,7689,7790.5,360.6551281
CG6904,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,10975639;10975776;10977154;10978123;10978692,10975698;10976749;10978021;10978258;10978783,+;+;+;+;+,2130,2378,2304,2341,56.17171239
FBgn0180662,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,10983479;10983615;10983890;10984028;10985093,10983562;10983684;10983949;10984972;10985286,+;+;+;+;+,1353,330,328,329,12.42779139
FBgn0180663,scaffold_0,11005546,11006133,+,588,2,2,2,0.1738395235
FBgn0180664,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11007965;11008140;11008637;11008963;11009287;11009530;11009745;11009980,11008077;11008575;11008885;11009222;11009431;11009679;11009922;11012540,+;+;+;+;+;+;+;+,4092,666,619,642.5,8.024784161
CG6966,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11025702;11026520;11027071;11027736;11028585,11025755;11026880;11027671;11028522;11028770,+;+;+;+;+,1989,3350,3286,3318,85.25845371
CG6974,scaffold_0,11030441,11031196,+,756,9,9,9,0.6084383322
dpr9,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11043650;11048309;11052009;11052873;11053706;11057625,11044010;11048793;11052231;11053000;11053892;11058034,+;+;+;+;+;+,1794,53,54,53.5,1.524148197
CG16974,scaffold_16;scaffold_16;scaffold_16;scaffold_16,1340156;1341062;1341759;1342275,1340997;1341693;1342051;1344275,-;-;-;-,3768,4255,4192,4223.5,57.28718176
FBgn0180669,scaffold_0;scaffold_0;scaffold_0,11083129;11100302;11114594,11083227;11100350;11114889,+;+;+,444,0,0,0,0
VhaPPA1-1,scaffold_0,11205752,11206390,+,639,17238,16731,16984.5,1358.462835
RpS5b,scaffold_0;scaffold_0,11208100;11208864,11208624;11209031,+;+,693,13,11,12,0.8850012104
VhaPPA1-2,scaffold_0,11209285,11209911,+,627,4,4,4,0.3260530775
CG7262,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11211197;11211416;11211650;11213093,11211357;11211596;11213031;11213753,+;+;+;+,2385,197,188,192.5,4.125135359
CG7265,scaffold_0;scaffold_0,11215627;11215842,11215788;11217089,+;+,1410,1236,1223,1229.5,44.56616601
CycC,scaffold_0;scaffold_0,11219441;11220088,11220028;11220303,+;+,804,731,716,723.5,45.99158109
FBgn0180676,scaffold_0;scaffold_0;scaffold_0,11223702;11223884;11224203,11223809;11224065;11224980,+;+;+,1068,127,134,130.5,6.245038387
FBgn0180677,scaffold_0;scaffold_0;scaffold_0,11225018;11225854;11226899,11225608;11226780;11226979,+;+;+,1599,308,314,311,9.940489675
FBgn0180678,scaffold_0;scaffold_0,11249904;11251219,11250433;11251327,+;+,639,1,2,1.5,0.1199737556
CG31849,scaffold_16,1335798,1337261,-,1464,77,77,77,2.6881005
FBgn0180680,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11278706;11281660;11282004;11283610;11284101;11285076;11285277;11286547,11278932;11281787;11283513;11284039;11284239;11285206;11285400;11286716,+;+;+;+;+;+;+;+,2859,112,113,112.5,2.011102567
FBgn0180681,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11288384;11300389;11300640;11300900;11301261;11301597;11301864,11295053;11300573;11300834;11301154;11301535;11301805;11302015,+;+;+;+;+;+;+,7941,2667,2649,2658,17.10707005
FBgn0180682,scaffold_0;scaffold_0;scaffold_0,11345236;11350735;11353517,11345299;11350927;11353649,+;+;+,390,4,1,2.5,0.3276206404
smp-30,scaffold_0;scaffold_0,11360893;11361668,11361611;11361860,+;+,912,504,504,504,28.24434784
eff,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11367508;11370439;11373395;11373922;11374170,11367531;11370502;11373426;11374105;11374309,+;+;+;+;+,444,5836,5942,5889,677.8825234
FBgn0180685,scaffold_0,11374479,11374820,+,342,5662,5594,5628,841.0539135
CG7530,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11377205;11380394;11381541;11381747;11382290,11377309;11380531;11381648;11382220;11382520,+;+;+;+;+,1056,3758,3690,3724,180.2360278
kibra,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11384128;11404049;11404628;11405518;11406325;11406576;11407035;11407411;11407595;11407865,11384387;11404347;11405516;11406258;11406505;11406969;11407346;11407531;11407804;11408345,+;+;+;+;+;+;+;+;+;+,3888,696,686,691,9.083383373
FBgn0180688,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11410764;11425236;11436315;11436963;11437232;11437918;11438327;11438727,11410887;11425310;11436415;11437157;11437383;11438260;11438688;11438730,+;+;+;+;+;+;+;+,1356,53,47,50,1.884543507
FBgn0180689,scaffold_0;scaffold_0;scaffold_0,11540632;11540750;11541001,11540691;11540865;11541199,+;+;+,375,2,0,1,0.1362901864
Sfmbt,scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16,1325260;1326113;1326536;1327111;1327428;1329212;1330480,1325592;1326465;1327047;1327360;1328726;1330091;1330626,-;-;-;-;-;-;-,3774,620,629,624.5,8.457196086
Meltrin,scaffold_0;scaffold_0;scaffold_0,11541763;11542520;11543873,11542459;11543159;11545688,+;+;+,3153,2905,2866,2885.5,46.77275605
Rad17,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11548368;11548438;11549211;11549724,11548382;11549114;11549665;11550184,+;+;+;+,1608,181,175,178,5.657568372
FBgn0180693,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11562399;11563076;11564994;11566225;11566359,11562656;11564931;11566132;11566326;11566699,+;+;+;+;+,3696,316,323,319.5,4.41809198
CG7886,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11581612;11582016;11582268;11582649;11582873;11583389;11583878,11581939;11582206;11582444;11582823;11583335;11583821;11584549,+;+;+;+;+;+;+,2439,143,135,139,2.912720773
put,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11586302;11587894;11588147;11589260;11589473;11590349,11586347;11588079;11588323;11589405;11590288;11590528,+;+;+;+;+;+,1551,1105,1065,1085,35.75310741
CG7987,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11635647;11636038;11636883;11637380;11638168,11635972;11636794;11637307;11638094;11639793,+;+;+;+;+,3849,891,829,860,11.41948171
FBgn0180697,scaffold_0;scaffold_0,11640982;11641216,11641157;11641411,+;+,372,7673,6743,7208,990.3020803
FBgn0180698,scaffold_0;scaffold_0,11641813;11641995,11641934;11642190,+;+,318,1998,1908,1953,313.8852996
CG31313,scaffold_0;scaffold_0;scaffold_0,11643230;11643348;11643599,11643289;11643463;11643797,+;+;+,375,11,3,7,0.9540313049
CG8087,scaffold_0,11645705,11646097,+,393,6,3,4.5,0.5852154951
DnaJ-H,scaffold_16;scaffold_16;scaffold_16,1318366;1319136;1319645,1319019;1319582;1319713,-;-;-,1170,3779,3716,3747.5,163.7011133
FBgn0180702,scaffold_0,11647474,11647782,+,309,3,0,1.5,0.2481010675
CG14854,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11650224;11651081;11651406;11651560,11650275;11651106;11651494;11651935,+;+;+;+,543,140,134,137,12.8948588
Pde6,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11686554;11690882;11692638;11692941;11697454;11697611;11697968;11698268;11698430;11698975;11699563;11699821;11700037,11687204;11691146;11692883;11693206;11697534;11697898;11698211;11698359;11698753;11699199;11699716;11699980;11700658,+;+;+;+;+;+;+;+;+;+;+;+;+,3618,521,498,509.5,7.19733105
CG8461,scaffold_0;scaffold_0;scaffold_0,11702664;11702787;11703379,11702729;11703324;11703509,+;+;+,735,413,400,406.5,28.26630652
HtrA2,scaffold_0;scaffold_0;scaffold_0,11704797;11705453;11706052,11705384;11705967;11706217,+;+;+,1269,239,225,232,9.343771645
FBgn0180707,scaffold_0;scaffold_0;scaffold_0,11782193;11787512;11789289,11783393;11788236;11789297,+;+;+,1935,12,11,11.5,0.3037475085
FBgn0180708,scaffold_0;scaffold_0,11797702;11798149,11797755;11798766,+;+,672,1,0,0.5,0.03802739576
FBgn0180709,scaffold_0;scaffold_0;scaffold_0,11804730;11805568;11806902,11805316;11806453;11806952,+;+;+,1524,12,9,10.5,0.3521276962
FBgn0180710,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11809997;11815257;11818930;11819189;11820926;11821477;11821825;11822071,11810126;11815328;11819081;11820833;11821412;11821749;11822004;11822185,+;+;+;+;+;+;+;+,3054,1082,1052,1067,17.85629039
FBgn0180711,scaffold_16;scaffold_16,1298563;1299220,1298632;1299320,-;-,171,0,5,2.5,0.7472049693
soti,scaffold_0,11833335,11833781,+,447,62,52,57,6.517232068
CG31320,scaffold_0;scaffold_0,11853588;11854051,11853731;11856168,+;+,2262,304,279,291.5,6.586304598
NK7.1,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11869212;11869428;11872972;11883358,11869224;11870369;11873345;11884218,+;+;+;+,2190,899,907,903,21.0736367
Afti,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11888141;11888344;11889724;11890209;11891099,11888243;11889665;11889862;11890699;11892601,+;+;+;+;+,3558,309,286,297.5,4.273432805
su(Hw),scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11906329;11907130;11907293;11907778;11907981;11908234;11908423,11906845;11907230;11907720;11907910;11908171;11908358;11909522,+;+;+;+;+;+;+,2595,489,473,481,9.473349662
FBgn0180717,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11936898;11938955;11940197;11940468;11948759,11937983;11940131;11940403;11948688;11948879,+;+;+;+;+,10812,410,395,402.5,1.902635961
CG14841,scaffold_0;scaffold_0,11952073;11952262,11952189;11952942,+;+,798,6,5,5.5,0.3522537713
CG14840,scaffold_0,11953280,11954188,+,909,5,5,5,0.2811266221
Aats-met,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11954548;11954714;11955064;11955544;11961499;11962295,11954641;11954994;11955486;11955808;11961696;11962782,+;+;+;+;+;+,1749,79,82,80.5,2.352349915
CG16978,scaffold_16,1298159,1298449,-,291,22410,22349,22379.5,3930.549261
CG9616,scaffold_0;scaffold_0,11967215;11967493,11967427;11967696,+;+,417,4,7,5.5,0.674097145
CG9624,scaffold_0,11975736,11976605,+,870,43,38,40.5,2.379203685
CG9631,scaffold_0;scaffold_0;scaffold_0,11978146;11978415;11978679,11978352;11978586;11979622,+;+;+,1323,1437,1412,1424.5,55.02986693
Sp212,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11980728;11980999;11981275;11982261,11980925;11981164;11982031;11982669,+;+;+;+,1530,357,346,351.5,11.74166679
CG33109,scaffold_0,11983196,11984086,+,891,2,2,2,0.1147223791
CG31326,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11984532;11984937;11985173;11985995,11984741;11985102;11985941;11986412,+;+;+;+,1563,2376,2283,2329.5,76.17274214
CG9649,scaffold_0;scaffold_0;scaffold_0;scaffold_0,11986993;11987650;11988001;11988778,11987205;11987815;11988709;11989201,+;+;+;+,1512,2263,2208,2235.5,75.56466064
DopR,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,11990633;11999764;12000146;12003610;12010391;12012353,11990920;11999869;12000325;12003739;12010636;12012893,+;+;+;+;+;+,1491,3,2,2.5,0.08569553974
CG31327,scaffold_0,12030880,12033138,+,2259,42,39,40.5,0.9162935839
CG31533,scaffold_0,12033442,12035976,+,2535,71,66,68.5,1.381047007
FBgn0180733,scaffold_16,1297502,1297675,-,174,226,214,220,64.620347
CG9722,scaffold_0,12037039,12037833,+,795,5,5,5,0.3214391189
FBgn0180736,scaffold_0,12038225,12038446,+,222,0,0,0,0
CG14355,scaffold_0;scaffold_0;scaffold_0,12038919;12039506;12039815,12039424;12039755;12042127,+;+;+,3069,134,144,139,2.314801553
CG14356,scaffold_0;scaffold_0,12058699;12059421,12058707;12059867,+;+,456,28,23,25.5,2.858059008
140up,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12065156;12065390;12065617;12065768,12065328;12065555;12065705;12066125,+;+;+;+,786,546,534,540,35.1129297
Abi,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12068543;12069146;12069830;12070141;12070385,12068880;12069768;12069920;12070328;12070548,+;+;+;+;+,1404,4658,4593,4625.5,168.378808
Kif19A,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12075301;12075565;12075811;12077057;12077267;12077671,12075411;12075744;12076996;12077205;12077610;12077887,+;+;+;+;+;+,2187,6918,6804,6861,160.3372718
CG14357,scaffold_0;scaffold_0,12078357;12078761,12078675;12078801,+;+,360,290,281,285.5,40.53213356
CG12402,scaffold_0;scaffold_0;scaffold_0,12082650;12083074;12084444,12082736;12084365;12084963,+;+;+,1899,209,205,207,5.571103591
FBgn0180744,scaffold_16;scaffold_16,1230079;1234031,1230181;1234095,-;-,168,0,0,0,0
Pk1r,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12087744;12089204;12089632;12089859,12088602;12089421;12089784;12089921,+;+;+;+,1293,1649,1577,1613,63.7575611
CG9920,scaffold_0,12092715,12093023,+,309,167,167,167,27.62191885
CCHa1,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12093970;12097462;12097584;12097741,12094033;12097497;12097630;12098124,+;+;+;+,531,118,106,112,10.78001474
CG9922,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12153326;12153638;12153763;12154025,12153431;12153699;12153870;12154123,+;+;+;+,375,507,482,494.5,67.39549718
FBgn0180749,scaffold_0,12204081,12205361,+,1281,258,238,248,9.894603697
FBgn0180750,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12213238;12213398;12213831;12214022;12214253;12214676;12214924;12215141,12213260;12213548;12213952;12214183;12214548;12214854;12215066;12215285,+;+;+;+;+;+;+;+,1221,2118,2129,2123.5,88.88581414
CG9925,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12220604;12220812;12222305;12223133;12223387,12220746;12222243;12223071;12223329;12223538,+;+;+;+;+,2691,1,0,0.5,0.009496250446
CG9926,scaffold_0,12233238,12233918,+,681,2,4,3,0.2251489864
Art6,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12234603;12235133;12238482;12238954,12234791;12235236;12238895;12239581,+;+;+;+,1335,4,4,4,0.1531350409
Art9,scaffold_0;scaffold_0;scaffold_0,12240867;12241038;12241327,12240983;12241267;12241921,+;+;+,942,1,1,1,0.05425564746
FBgn0180755,scaffold_16;scaffold_16;scaffold_16;scaffold_16,1182653;1183801;1184848;1185700,1183736;1184543;1185622;1187312,-;-;-;-,4215,739,700,719.5,8.724269495
FBgn0180756,scaffold_0;scaffold_0,12308545;12308651,12308610;12308845,+;+,261,110,103,106.5,20.85474835
E5,scaffold_0;scaffold_0;scaffold_0,12309281;12314625;12315339,12310160;12314782;12315872,+;+;+,1572,759,739,749,24.35146699
CG14362,scaffold_0;scaffold_0;scaffold_0,12327825;12327966;12328350,12327909;12328235;12328618,+;+;+,624,6,5,5.5,0.4504783806
FBgn0180759,scaffold_0,12336687,12336896,+,210,0,0,0,0
CG31495,scaffold_0,12343324,12344349,+,1026,41,40,40.5,2.017453417
Nsf2,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12344948;12345158;12346118;12347215,12345057;12345482;12347083;12348072,+;+;+;+,2259,1497,1433,1465,33.14494075
Mst87F,scaffold_0,12354773,12354943,+,171,203,199,201,60.07527953
CG9602,scaffold_0,12463767,12464273,+,507,71,64,67.5,6.804428685
primo-2,scaffold_0;scaffold_0;scaffold_0,12469908;12470027;12470582,12469953;12470379;12470677,+;+;+,495,20,17,18.5,1.910127613
primo-1,scaffold_0;scaffold_0;scaffold_0,12470852;12470946;12471505,12470882;12471295;12471591,+;+;+,468,928,924,926,101.125571
FBgn0180766,scaffold_16;scaffold_16,1178753;1181923,1180927;1182006,-;-,2259,6777,6535,6656,150.5888912
CG31469,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12471724;12471802;12472044;12472276,12471748;12471986;12472217;12472371,+;+;+;+,480,170,167,168.5,17.94132532
Adgf-D,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12476272;12476816;12477355;12477578;12477852;12478045,12476347;12477301;12477524;12477759;12477988;12478502,+;+;+;+;+;+,1509,1181,1137,1159,39.25455419
FBgn0180769,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12481464;12482174;12482732;12483085;12483313;12483556;12483939;12484121;12484358;12484817;12485238;12485435;12485697;12485946,12481471;12482529;12482852;12483251;12483503;12483759;12484062;12484293;12484758;12485143;12485381;12485623;12485882;12486051,+;+;+;+;+;+;+;+;+;+;+;+;+;+,2697,1570,1483,1526.5,28.92755416
omd,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12498259;12498430;12499261;12499664;12499989;12500467;12501175;12501378,12498365;12499205;12499605;12499928;12500410;12501111;12501317;12501653,+;+;+;+;+;+;+;+,2979,425,411,418,7.171361772
CG9588,scaffold_0;scaffold_0;scaffold_0,12504819;12505113;12505509,12504920;12505439;12505742,+;+;+,663,377,351,364,28.05974426
Task6,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12509198;12509764;12509974;12510152;12510399;12511544;12512114;12512329,12509324;12509919;12510100;12510342;12510586;12511704;12512146;12512572,+;+;+;+;+;+;+;+,1227,42,41,41.5,1.728619418
FBgn0180774,scaffold_0;scaffold_0;scaffold_0,12520763;12521731;12522821,12520810;12522742;12522918,+;+;+,1158,1141,1127,1134,50.04956975
Rbp4,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12525220;12525321;12525642;12526019;12526607;12526814,12525261;12525577;12525925;12526561;12526738;12526821,+;+;+;+;+;+,1266,19,12,15.5,0.6257398961
FBgn0180776,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12535576;12538271;12538372;12538720;12539048;12544382;12544925,12535742;12538311;12538646;12538963;12539176;12544489;12544998,+;+;+;+;+;+;+,1038,676,668,672,33.08779092
A16,scaffold_16;scaffold_16;scaffold_16,1175099;1175221;1175634,1175152;1175349;1176581,-;-;-,1131,603,601,602,27.20381042
FBgn0180778,scaffold_0;scaffold_0,12555141;12555928,12555202;12556108,+;+,243,0,0,0,0
CG9757,scaffold_0,12569086,12569472,+,387,0,0,0,0
CG9759,scaffold_0,12572253,12572591,+,339,0,0,0,0
CG14369,scaffold_0,12588878,12589288,+,411,2,2,2,0.2487047197
FBgn0180782,scaffold_0,12592470,12592670,+,201,0,0,0,0
CG31337,scaffold_0;scaffold_0;scaffold_0,12636187;12636651;12636981,12636277;12636811;12637043,+;+;+,315,1,1,1,0.1622502219
FBgn0180784,scaffold_0,12640742,12640915,+,174,0,0,0,0
FBgn0180786,scaffold_0;scaffold_0,12689259;12707022,12689384;12707153,+;+,258,0,0,0,0
CR17025,scaffold_0,12720908,12721084,+,177,0,0,0,0
CG9934,scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16;scaffold_16,1169104;1169438;1169838;1170470;1170648;1171152;1171785;1173338,1169372;1169780;1170162;1170582;1171044;1171723;1173197;1173544,-;-;-;-;-;-;-;-,3639,3657,3584,3620.5,50.84899216
FBgn0180789,scaffold_0;scaffold_0,12730732;12735938,12730947;12736027,+;+,306,0,0,0,0
yrt,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12745595;12746456;12746671;12746957;12748087;12748355;12748534;12748810;12749164;12750142,12745828;12746603;12746847;12748025;12748221;12748474;12748688;12748991;12749721;12750306,+;+;+;+;+;+;+;+;+;+,2943,872,858,865,15.02179042
yellow-e,scaffold_0;scaffold_0,12768261;12769453,12769072;12770233,+;+,1593,1529,1475,1502,48.18923258
yellow-e2,scaffold_0;scaffold_0;scaffold_0,12772911;12773104;12773576,12772940;12773299;12774630,+;+;+,1281,1,0,0.5,0.01994879778
yellow-e3,scaffold_0;scaffold_0;scaffold_0,12775141;12775555;12776014,12775488;12775948;12776501,+;+;+,1230,2,2,2,0.0831037722
FBgn0180794,scaffold_0;scaffold_0,12776960;12777178,12777109;12777312,+;+,285,369,385,377,67.60710563
CG9796,scaffold_0;scaffold_0;scaffold_0;scaffold_0,12778384;12780374;12780586;12781046,12778455;12780508;12780945;12781231,+;+;+;+,753,15636,15100,15368,1043.081466
FBgn0180796,scaffold_0,12782867,12783184,+,318,297,290,293.5,47.1711907
CCHa2,scaffold_0;scaffold_0;scaffold_0,12788044;12789651;12790191,12788119;12789898;12790277,+;+;+,411,967,947,957,119.0052084
CG9799,scaffold_0;scaffold_0;scaffold_0,12791303;12792525;12793016,12792461;12792956;12794193,+;+;+,2769,230,223,226.5,4.180623947
FBgn0180799,scaffold_16;scaffold_16;scaffold_16;scaffold_16,1156865;1157013;1158076;1158961,1156957;1157990;1158773;1159036,-;-;-;-,1845,5724,5519,5621.5,155.7226185
mRpS21,scaffold_0;scaffold_0,12798119;12798325,12798265;12798441,+;+,264,1061,1069,1065,206.1776257
CG9813,scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0;scaffold_0,12807715;12808056;12808555;12809190;12810405;12810815;12810970;12811162,12807802;12808438;12808950;12809318;12810738;12810906;12811099;12811280,+;+;+;+;+;+;+;+,1671,7491,7276,7383.5,225.830025
